TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
mouse chr17 A3.3|17 12.18 cM	mouse chr17 A3.3|17 12.18 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr9 A4|9 20.78 cM	mouse chr9 A4|9 20.78 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr4 A3|4 9.11 cM	mouse chr4 A3|4 9.11 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr11 E2|11 85.24 cM	mouse chr11 E2|11 85.24 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr8 D3|8 57.05 cM	mouse chr8 D3|8 57.05 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr11 A1|11 3.0 cM	mouse chr11 A1|11 3.0 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr9 A5.3|9 26.47 cM	mouse chr9 A5.3|9 26.47 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr5 G3|5 87.01 cM	mouse chr5 G3|5 87.01 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr2 A3|2 19.08 cM	mouse chr2 A3|2 19.08 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr7 A3|7 13.87 cM	mouse chr7 A3|7 13.87 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr7 F3|7 70.51 cM	mouse chr7 F3|7 70.51 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr12 D1|12 37.44 cM	mouse chr12 D1|12 37.44 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr11 E2|11 84.14 cM	mouse chr11 E2|11 84.14 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr5 F|5 62.82 cM	mouse chr5 F|5 62.82 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr10 B5.3|10 36.07 cM	mouse chr10 B5.3|10 36.07 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr10 D3|10 77.81 cM	mouse chr10 D3|10 77.81 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr5 F|5 54.63 cM	mouse chr5 F|5 54.63 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr7 F3|7 74.34 cM	mouse chr7 F3|7 74.34 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr14 A3|14 11.58 cM	mouse chr14 A3|14 11.58 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr11 E2|11 84.47 cM	mouse chr11 E2|11 84.47 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr6 E3|6 53.2 cM	mouse chr6 E3|6 53.2 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr8 B3.1|8 30.91 cM	mouse chr8 B3.1|8 30.91 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr5 G3|5 89.36 cM	mouse chr5 G3|5 89.36 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr7 A2|7 8.65 cM	mouse chr7 A2|7 8.65 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr5 F|5 56.03 cM	mouse chr5 F|5 56.03 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr17 A3.3|17 11.56 cM	mouse chr17 A3.3|17 11.56 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr1 C1.3|1	mouse chr1 C1.3|1	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr5 E5|5 50.54 cM	mouse chr5 E5|5 50.54 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr12 A1.1|12 4.05 cM	mouse chr12 A1.1|12 4.05 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr6 C1|6 32.37 cM	mouse chr6 C1|6 32.37 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr11 E1|11 67.77 cM	mouse chr11 E1|11 67.77 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr4 E2|4 83.01 cM	mouse chr4 E2|4 83.01 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr19 D2|19 48.73 cM	mouse chr19 D2|19 48.73 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr15 C|15 19.19 cM	mouse chr15 C|15 19.19 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr2 H3|2 95.66 cM	mouse chr2 H3|2 95.66 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr10 D3|10 77.16 cM	mouse chr10 D3|10 77.16 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr7 B3|7 28.42 cM	mouse chr7 B3|7 28.42 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr7 E2|7 54.61 cM	mouse chr7 E2|7 54.61 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr10 D3|10 74.62 cM	mouse chr10 D3|10 74.62 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr6 54.81 cM|6 F1	mouse chr6 54.81 cM|6 F1	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr10 C1|10 43.64 cM	mouse chr10 C1|10 43.64 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr19 D2|19 54.46 cM	mouse chr19 D2|19 54.46 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr17 B1|17 19.22 cM	mouse chr17 B1|17 19.22 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr2 B|2 22.94 cM	mouse chr2 B|2 22.94 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr13 A3.1|13 12.35 cM	mouse chr13 A3.1|13 12.35 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr8 E1|8 70.81 cM	mouse chr8 E1|8 70.81 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr9 F3|9 65.47 cM	mouse chr9 F3|9 65.47 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr6 A3.3|6 12.53 cM	mouse chr6 A3.3|6 12.53 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr5 E2|5 47.21 cM	mouse chr5 E2|5 47.21 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr1 E4|1 59.55 cM	mouse chr1 E4|1 59.55 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr5 B2|5 17.98 cM	mouse chr5 B2|5 17.98 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr2 E2|2	mouse chr2 E2|2	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr11 B1.3|11 31.78 cM	mouse chr11 B1.3|11 31.78 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr10 C1|10 43.05 cM	mouse chr10 C1|10 43.05 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr5 A1|5 3.2 cM	mouse chr5 A1|5 3.2 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr2 H4|2 103.77 cM	mouse chr2 H4|2 103.77 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr3 F2.2|3 42.79 cM	mouse chr3 F2.2|3 42.79 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr16 C2|16 40.19 cM	mouse chr16 C2|16 40.19 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr6 A1|6 1.76 cM	mouse chr6 A1|6 1.76 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr1 E4|1 57.14 cM	mouse chr1 E4|1 57.14 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr2 F1|2 61.84 cM	mouse chr2 F1|2 61.84 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr11 A5|11 24.8 cM	mouse chr11 A5|11 24.8 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chrX C3|X 41.06 cM	mouse chrX C3|X 41.06 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr16 A3|16 11.65 cM	mouse chr16 A3|16 11.65 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr2 H3|2 95.79 cM	mouse chr2 H3|2 95.79 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr1|1 A3-A4	mouse chr1|1 A3-A4	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr17 B1|17 18.66 cM	mouse chr17 B1|17 18.66 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr4 A5|4 20.72 cM	mouse chr4 A5|4 20.72 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr7 F5|7 88.06 cM	mouse chr7 F5|7 88.06 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr8 C3|8 41.55 cM	mouse chr8 C3|8 41.55 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr19 C3|19 34.26 cM	mouse chr19 C3|19 34.26 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr19 D2|19 54.54 cM	mouse chr19 D2|19 54.54 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr4 D2.1|4 55.48 cM	mouse chr4 D2.1|4 55.48 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr4 D2.1|4 54.97 cM	mouse chr4 D2.1|4 54.97 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr9 E2|9	mouse chr9 E2|9	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr11 D|11 63.44 cM	mouse chr11 D|11 63.44 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr7 B1|7 16.91 cM	mouse chr7 B1|7 16.91 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr15 B3.1|15 14.97 cM	mouse chr15 B3.1|15 14.97 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr11 E2|11 84.27 cM	mouse chr11 E2|11 84.27 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr10 C3|10 50.25 cM	mouse chr10 C3|10 50.25 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr11 B4|11 43.92 cM	mouse chr11 B4|11 43.92 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr5 G2|5 82.22 cM	mouse chr5 G2|5 82.22 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr1 A5|1 10.48 cM	mouse chr1 A5|1 10.48 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr7 B3|7 28.7 cM	mouse chr7 B3|7 28.7 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr18 B3|18 20.08 cM	mouse chr18 B3|18 20.08 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chrX A3.3|X 21.2 cM	mouse chrX A3.3|X 21.2 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr15 A2|15 8.2 cM	mouse chr15 A2|15 8.2 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr4 C4|4 42.01 cM	mouse chr4 C4|4 42.01 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chrX E1|X 48.2 cM	mouse chrX E1|X 48.2 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr7 A3|7 9.93 cM	mouse chr7 A3|7 9.93 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr8 E1|8 69.99 cM	mouse chr8 E1|8 69.99 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chrX F5|X 76.11 cM	mouse chrX F5|X 76.11 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr6 F2|6 58.35 cM	mouse chr6 F2|6 58.35 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr4|4 A5-B1	mouse chr4|4 A5-B1	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr2 H1|2 76.52 cM	mouse chr2 H1|2 76.52 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr7 A1|7 4.04 cM	mouse chr7 A1|7 4.04 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr7 54.85 cM|7 E3	mouse chr7 54.85 cM|7 E3	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr7 D2|7 44.01 cM	mouse chr7 D2|7 44.01 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr4 D2.2|4 62.62 cM	mouse chr4 D2.2|4 62.62 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr15 E1|15 38.41 cM	mouse chr15 E1|15 38.41 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr16 B4|16	mouse chr16 B4|16	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr5 A3|5 10.94 cM	mouse chr5 A3|5 10.94 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr9 E3.1|9 47.24 cM	mouse chr9 E3.1|9 47.24 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr7 F3|7 82.07 cM	mouse chr7 F3|7 82.07 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr3 A1|3 1.96 cM	mouse chr3 A1|3 1.96 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr1 H6|1 98.34 cM	mouse chr1 H6|1 98.34 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chrX 38.26 cM|X A7.3	mouse chrX 38.26 cM|X A7.3	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr9 A3|9 7.79 cM	mouse chr9 A3|9 7.79 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr8 B1.1|8 26.32 cM	mouse chr8 B1.1|8 26.32 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr4 E2|4 78.87 cM	mouse chr4 E2|4 78.87 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chrX A1.3|X 16.38 cM	mouse chrX A1.3|X 16.38 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr10 B4|10 29.34 cM	mouse chr10 B4|10 29.34 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr5 G2|5 83.27 cM	mouse chr5 G2|5 83.27 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr2 C1.3|2	mouse chr2 C1.3|2	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr7 A3|7 16.11 cM	mouse chr7 A3|7 16.11 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr13 D2.3|13 67.21 cM	mouse chr13 D2.3|13 67.21 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chrX F4|X 75.07 cM	mouse chrX F4|X 75.07 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr5 B3|5 20.29 cM	mouse chr5 B3|5 20.29 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr2 A3|2 16.31 cM	mouse chr2 A3|2 16.31 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr7 B3|7 28.44 cM	mouse chr7 B3|7 28.44 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr7 B1|7 19.46 cM	mouse chr7 B1|7 19.46 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr11 D|11 59.63 cM	mouse chr11 D|11 59.63 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr4 C3|4 39.4 cM	mouse chr4 C3|4 39.4 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chrX C2|X 40.59 cM	mouse chrX C2|X 40.59 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr5|5 G1.2-G1.3	mouse chr5|5 G1.2-G1.3	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr2 E3|2 56.12 cM	mouse chr2 E3|2 56.12 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr7 A3|7 13.49 cM	mouse chr7 A3|7 13.49 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr16 B3|16 25.72 cM	mouse chr16 B3|16 25.72 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr9 A4|9 17.97 cM	mouse chr9 A4|9 17.97 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr2 E5|2 60.66 cM	mouse chr2 E5|2 60.66 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr4 A1|4 5.88 cM	mouse chr4 A1|4 5.88 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr4 E2|4 78.56 cM	mouse chr4 E2|4 78.56 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr7 A2|7 8.76 cM	mouse chr7 A2|7 8.76 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr17 12.17 cM|17 A3.3	mouse chr17 12.17 cM|17 A3.3	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr1 H4|1 84.48 cM	mouse chr1 H4|1 84.48 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr12 F1|12 60.38 cM	mouse chr12 F1|12 60.38 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr5 C3.1|5 31.99 cM	mouse chr5 C3.1|5 31.99 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr3 G1|3 50.49 cM	mouse chr3 G1|3 50.49 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr8|8 A1.1-A1.3	mouse chr8|8 A1.1-A1.3	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr2 H3|2 85.01 cM	mouse chr2 H3|2 85.01 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr17 A3.3|17 14.62 cM	mouse chr17 A3.3|17 14.62 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr2 H2|2 81.91 cM	mouse chr2 H2|2 81.91 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr2 H3|2 95.54 cM	mouse chr2 H3|2 95.54 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr19|19 A-B	mouse chr19|19 A-B	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chrY|Y C1	mouse chrY|Y C1	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr15 B1|15 9.36 cM	mouse chr15 B1|15 9.36 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr7 B3|7 28.48 cM	mouse chr7 B3|7 28.48 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr7 B3|7 28.72 cM	mouse chr7 B3|7 28.72 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr7 E3|7 57.9 cM	mouse chr7 E3|7 57.9 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr8 D3|8 57.38 cM	mouse chr8 D3|8 57.38 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr10 38.59 cM|10 C1	mouse chr10 38.59 cM|10 C1	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr5 F|5 62.77 cM	mouse chr5 F|5 62.77 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr5 B1|5 13.94 cM	mouse chr5 B1|5 13.94 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr13 B3|13 35.54 cM	mouse chr13 B3|13 35.54 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr16 B1|16 13.93 cM	mouse chr16 B1|16 13.93 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr8 E1|8 70.05 cM	mouse chr8 E1|8 70.05 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr16 A3|16 12.4 cM	mouse chr16 A3|16 12.4 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chrX A1.1|X 8.17 cM	mouse chrX A1.1|X 8.17 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr8 D1|8 47.79 cM	mouse chr8 D1|8 47.79 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr15 E1|15 38.21 cM	mouse chr15 E1|15 38.21 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr13 A5|13 25.07 cM	mouse chr13 A5|13 25.07 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr6 A3.1|6 11.28 cM	mouse chr6 A3.1|6 11.28 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr2 F1|2 61.87 cM	mouse chr2 F1|2 61.87 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chrX D|X 44.58 cM	mouse chrX D|X 44.58 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr4 D3|4 72.26 cM	mouse chr4 D3|4 72.26 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr3 E3|3 35.71 cM	mouse chr3 E3|3 35.71 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr2 F3|2 66.64 cM	mouse chr2 F3|2 66.64 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr16 B1|16 13.74 cM	mouse chr16 B1|16 13.74 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr13 D1|13 53.05 cM	mouse chr13 D1|13 53.05 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr19 A|19 5.32 cM	mouse chr19 A|19 5.32 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr13|13 C2	mouse chr13|13 C2	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr7 A1|7 2.15 cM	mouse chr7 A1|7 2.15 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr8 B2|8 29.9 cM	mouse chr8 B2|8 29.9 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr2 H4|2 103.34 cM	mouse chr2 H4|2 103.34 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chrX A1.1|X 3.5 cM	mouse chrX A1.1|X 3.5 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr16|16 C1.3-C2	mouse chr16|16 C1.3-C2	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr11 D|11 63.46 cM	mouse chr11 D|11 63.46 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr8 A3|8 20.69 cM	mouse chr8 A3|8 20.69 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr1 H3|1 79.91 cM	mouse chr1 H3|1 79.91 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr4 C6|4 48.61 cM	mouse chr4 C6|4 48.61 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chrX F1|X 57.37 cM	mouse chrX F1|X 57.37 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr4|4 A1-A2	mouse chr4|4 A1-A2	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr11 E1|11 69.46 cM	mouse chr11 E1|11 69.46 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr14 E2.1|14	mouse chr14 E2.1|14	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chrX A7.3|X 36.98 cM	mouse chrX A7.3|X 36.98 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr12 D1|12 39.15 cM	mouse chr12 D1|12 39.15 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr5 F|5 56.88 cM	mouse chr5 F|5 56.88 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr3 E1|3 30.25 cM	mouse chr3 E1|3 30.25 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr15 F2|15 57.0 cM	mouse chr15 F2|15 57.0 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr10 B5.3|10 36.1 cM	mouse chr10 B5.3|10 36.1 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr17 D|17 29.61 cM	mouse chr17 D|17 29.61 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr19 B|19 17.91 cM	mouse chr19 B|19 17.91 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr8 A2|8 13.26 cM	mouse chr8 A2|8 13.26 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr2 A2|2 10.46 cM	mouse chr2 A2|2 10.46 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr9 F1|9 58.43 cM	mouse chr9 F1|9 58.43 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr1 C3|1 33.8 cM	mouse chr1 C3|1 33.8 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr8 D3|8 53.28 cM	mouse chr8 D3|8 53.28 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr13 A3.1|13 9.72 cM	mouse chr13 A3.1|13 9.72 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr19 A|19 4.11 cM	mouse chr19 A|19 4.11 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr14 C1|14 26.3 cM	mouse chr14 C1|14 26.3 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr6 D3|6	mouse chr6 D3|6	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr5 G2|5 76.92 cM	mouse chr5 G2|5 76.92 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr11 D|11 59.02 cM	mouse chr11 D|11 59.02 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
