TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
mouse chr12 A3|12 17.99 cM	mouse chr12 A3|12 17.99 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chrX A1.2|X 11.88 cM	mouse chrX A1.2|X 11.88 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr12 C1|12 23.46 cM	mouse chr12 C1|12 23.46 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr17 C|17 22.91 cM	mouse chr17 C|17 22.91 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr11 B1.3|11 30.46 cM	mouse chr11 B1.3|11 30.46 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr18 A2|18 11.81 cM	mouse chr18 A2|18 11.81 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 D3|7 49.32 cM	mouse chr7 D3|7 49.32 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr19 A|19 3.16 cM	mouse chr19 A|19 3.16 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr4 B3|4 32.81 cM	mouse chr4 B3|4 32.81 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr6 G2|6 74.17 cM	mouse chr6 G2|6 74.17 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr1 C1.3|1 29.12 cM	mouse chr1 C1.3|1 29.12 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr6 F3|6 61.35 cM	mouse chr6 F3|6 61.35 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr4 C5|4 44.17 cM	mouse chr4 C5|4 44.17 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr3 A1|3 2.56 cM	mouse chr3 A1|3 2.56 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr1 H4|1 84.46 cM	mouse chr1 H4|1 84.46 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr13 D1|13 56.92 cM	mouse chr13 D1|13 56.92 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr1 D|1 45.73 cM	mouse chr1 D|1 45.73 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 C|7 36.72 cM	mouse chr7 C|7 36.72 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr3 B|3 17.67 cM	mouse chr3 B|3 17.67 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr4 A5|4 14.3 cM	mouse chr4 A5|4 14.3 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr11 E2|11 84.51 cM	mouse chr11 E2|11 84.51 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr11 D|11 63.44 cM	mouse chr11 D|11 63.44 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr13 A3.2|13 13.19 cM	mouse chr13 A3.2|13 13.19 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chrX C3|X 41.48 cM	mouse chrX C3|X 41.48 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr2 E5|2 59.43 cM	mouse chr2 E5|2 59.43 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chrX C2|X	mouse chrX C2|X	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr6 B3|6 24.84 cM	mouse chr6 B3|6 24.84 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr10 B4|10 32.28 cM	mouse chr10 B4|10 32.28 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr2 F1|2 61.84 cM	mouse chr2 F1|2 61.84 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 A3|7 15.91 cM	mouse chr7 A3|7 15.91 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chrX A7.3|X 37.61 cM	mouse chrX A7.3|X 37.61 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr13 A3.1|13 12.87 cM	mouse chr13 A3.1|13 12.87 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr4 D3|4 67.19 cM	mouse chr4 D3|4 67.19 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr4 C4|4 42.01 cM	mouse chr4 C4|4 42.01 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr15 A1|15 5.4 cM	mouse chr15 A1|15 5.4 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr8 D3|8 57.5 cM	mouse chr8 D3|8 57.5 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 E3|5 48.35 cM	mouse chr5 E3|5 48.35 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr4 A5|4 14.57 cM	mouse chr4 A5|4 14.57 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr10 A2|10 6.64 cM	mouse chr10 A2|10 6.64 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 F|5 52.82 cM	mouse chr5 F|5 52.82 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 F2|7	mouse chr7 F2|7	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 E1|7 54.09 cM	mouse chr7 E1|7 54.09 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr1 B|1 15.28 cM	mouse chr1 B|1 15.28 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr4 D1|4 53.08 cM	mouse chr4 D1|4 53.08 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr8 E1|8 72.09 cM	mouse chr8 E1|8 72.09 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr2 A3|2 19.09 cM	mouse chr2 A3|2 19.09 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr15 F2|15 57.03 cM	mouse chr15 F2|15 57.03 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr17 B1|17 18.58 cM	mouse chr17 B1|17 18.58 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr14 D1|14 33.25 cM	mouse chr14 D1|14 33.25 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr4 14.61 cM|4 A5	mouse chr4 14.61 cM|4 A5	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chrX A1.1|X 3.44 cM	mouse chrX A1.1|X 3.44 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr16 A3|16 11.65 cM	mouse chr16 A3|16 11.65 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 A3|7 9.67 cM	mouse chr7 A3|7 9.67 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr16 B1|16 12.5 cM	mouse chr16 B1|16 12.5 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 F2|7 64.45 cM	mouse chr7 F2|7 64.45 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr19 A|19 5.93 cM	mouse chr19 A|19 5.93 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr13 A3.1|13 12.58 cM	mouse chr13 A3.1|13 12.58 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr13 A5|13 21.66 cM	mouse chr13 A5|13 21.66 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr2 C1.1|2 28.68 cM	mouse chr2 C1.1|2 28.68 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr4 D3|4 69.93 cM	mouse chr4 D3|4 69.93 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr6 D3|6 47.52 cM	mouse chr6 D3|6 47.52 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr8 B1.1|8 24.81 cM	mouse chr8 B1.1|8 24.81 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr14 A3|14 16.8 cM	mouse chr14 A3|14 16.8 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr15 B3.2|15 16.73 cM	mouse chr15 B3.2|15 16.73 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr2 H4|2 102.59 cM	mouse chr2 H4|2 102.59 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr2 H3|2 87.44 cM	mouse chr2 H3|2 87.44 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr1 H6|1 98.38 cM	mouse chr1 H6|1 98.38 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 F1|7 59.32 cM	mouse chr7 F1|7 59.32 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr10 B2|10 22.46 cM	mouse chr10 B2|10 22.46 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr3 F1|3 39.26 cM	mouse chr3 F1|3 39.26 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 G2|5 76.7 cM	mouse chr5 G2|5 76.7 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 C3.1|5 33.53 cM	mouse chr5 C3.1|5 33.53 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chrX F4|X 74.17 cM	mouse chrX F4|X 74.17 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr12 F1|12 60.37 cM	mouse chr12 F1|12 60.37 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr13 A1|13 4.56 cM	mouse chr13 A1|13 4.56 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr13 D2.2|13 63.73 cM	mouse chr13 D2.2|13 63.73 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr13 A3.1|13 10.79 cM	mouse chr13 A3.1|13 10.79 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr17 A3.3|17 14.5 cM	mouse chr17 A3.3|17 14.5 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr19 C1|19 21.17 cM	mouse chr19 C1|19 21.17 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr19 D3|19 56.89 cM	mouse chr19 D3|19 56.89 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 F|5 60.42 cM	mouse chr5 F|5 60.42 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr15 A1|15 3.82 cM	mouse chr15 A1|15 3.82 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 D2|7 45.62 cM	mouse chr7 D2|7 45.62 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr4 C6|4 47.24 cM	mouse chr4 C6|4 47.24 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr2 H3|2 88.91 cM	mouse chr2 H3|2 88.91 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr15 F3|15 58.08 cM	mouse chr15 F3|15 58.08 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 F5|7 86.82 cM	mouse chr7 F5|7 86.82 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 C3.2|5 38.18 cM	mouse chr5 C3.2|5 38.18 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr19 C2|19 30.3 cM	mouse chr19 C2|19 30.3 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr18 A2|18 11.11 cM	mouse chr18 A2|18 11.11 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr10 B4|10 29.34 cM	mouse chr10 B4|10 29.34 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr13 A3.3|13 13.82 cM	mouse chr13 A3.3|13 13.82 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr2 A3|2 15.18 cM	mouse chr2 A3|2 15.18 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr4 C3|4 38.0 cM	mouse chr4 C3|4 38.0 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr15 D1|15 24.76 cM	mouse chr15 D1|15 24.76 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr9 F4|9 72.19 cM	mouse chr9 F4|9 72.19 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr1 H2.2|1 72.26 cM	mouse chr1 H2.2|1 72.26 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr16 A1|16 5.61 cM	mouse chr16 A1|16 5.61 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr2 F1|2 61.87 cM	mouse chr2 F1|2 61.87 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr9 E1|9 43.99 cM	mouse chr9 E1|9 43.99 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr13 A4|13 20.82 cM	mouse chr13 A4|13 20.82 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 B3|7 28.41 cM	mouse chr7 B3|7 28.41 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr4 D2.2|4 57.91 cM	mouse chr4 D2.2|4 57.91 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr9 E4|9	mouse chr9 E4|9	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr2 75.41 cM|2 H1	mouse chr2 75.41 cM|2 H1	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr4 E2|4 87.65 cM	mouse chr4 E2|4 87.65 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr6 C3|6 37.23 cM	mouse chr6 C3|6 37.23 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 B3|7 30.53 cM	mouse chr7 B3|7 30.53 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 C|7 34.32 cM	mouse chr7 C|7 34.32 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr17 A1|17 3.7 cM	mouse chr17 A1|17 3.7 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr13 A3.2|13 13.78 cM	mouse chr13 A3.2|13 13.78 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr2 A3|2 16.43 cM	mouse chr2 A3|2 16.43 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr2 E5|2 60.55 cM	mouse chr2 E5|2 60.55 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr15 F3|15 58.06 cM	mouse chr15 F3|15 58.06 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr9 A3|9 7.35 cM	mouse chr9 A3|9 7.35 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr13 A3.1|13 9.78 cM	mouse chr13 A3.1|13 9.78 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr2 E3|2 56.02 cM	mouse chr2 E3|2 56.02 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr12 A1.1|12 1.71 cM	mouse chr12 A1.1|12 1.71 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr17 A1|17 1.99 cM	mouse chr17 A1|17 1.99 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr14 C2|14 27.83 cM	mouse chr14 C2|14 27.83 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr2 A3|2 17.14 cM	mouse chr2 A3|2 17.14 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 F3|7 76.3 cM	mouse chr7 F3|7 76.3 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr12 A1.1|12 5.58 cM	mouse chr12 A1.1|12 5.58 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 G2|5 74.47 cM	mouse chr5 G2|5 74.47 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr3 G3|3 62.12 cM	mouse chr3 G3|3 62.12 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 A1|7 1.93 cM	mouse chr7 A1|7 1.93 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr9 A3|9 8.38 cM	mouse chr9 A3|9 8.38 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr10 B2|10 23.35 cM	mouse chr10 B2|10 23.35 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr6 A3.3|6 12.47 cM	mouse chr6 A3.3|6 12.47 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr16 B4|16 28.72 cM	mouse chr16 B4|16 28.72 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr9 A5.1|9 24.52 cM	mouse chr9 A5.1|9 24.52 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr12 C2|12 29.01 cM	mouse chr12 C2|12 29.01 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 A3|7 14.02 cM	mouse chr7 A3|7 14.02 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr6 C1|6 32.37 cM	mouse chr6 C1|6 32.37 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr19 A|19 4.1 cM	mouse chr19 A|19 4.1 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr16 A3|16 10.63 cM	mouse chr16 A3|16 10.63 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr8 A1.1|8 1.82 cM	mouse chr8 A1.1|8 1.82 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr13 D1|13 53.09 cM	mouse chr13 D1|13 53.09 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr6 B1|6 17.85 cM	mouse chr6 B1|6 17.85 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr14 E4|14 64.72 cM	mouse chr14 E4|14 64.72 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 B1|5 16.68 cM	mouse chr5 B1|5 16.68 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chrX A7.3|X 37.92 cM	mouse chrX A7.3|X 37.92 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr17 B1|17 17.09 cM	mouse chr17 B1|17 17.09 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr17 29.17 cM|17 D	mouse chr17 29.17 cM|17 D	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 G2|5 74.9 cM	mouse chr5 G2|5 74.9 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 E2|5 47.21 cM	mouse chr5 E2|5 47.21 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr1 C3|1 33.71 cM	mouse chr1 C3|1 33.71 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr14 D3|14 41.21 cM	mouse chr14 D3|14 41.21 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 A3|5 11.73 cM	mouse chr5 A3|5 11.73 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr2 C2|2 42.58 cM	mouse chr2 C2|2 42.58 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr17 A3.3|17 13.09 cM	mouse chr17 A3.3|17 13.09 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr6 G1|6 66.07 cM	mouse chr6 G1|6 66.07 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr3 A3|3 15.7 cM	mouse chr3 A3|3 15.7 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr1 H3|1 79.22 cM	mouse chr1 H3|1 79.22 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr12 C1|12 25.61 cM	mouse chr12 C1|12 25.61 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 G2|5 75.34 cM	mouse chr5 G2|5 75.34 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr6 F2|6 58.35 cM	mouse chr6 F2|6 58.35 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr11 B5|11 47.59 cM	mouse chr11 B5|11 47.59 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr19 C1|19 24.28 cM	mouse chr19 C1|19 24.28 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 F|5 55.93 cM	mouse chr5 F|5 55.93 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr1 C1.3|1 28.96 cM	mouse chr1 C1.3|1 28.96 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr18 E1|18 37.43 cM	mouse chr18 E1|18 37.43 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr2 H3|2 87.33 cM	mouse chr2 H3|2 87.33 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr9 E1|9 43.98 cM	mouse chr9 E1|9 43.98 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr16 A3|16 11.34 cM	mouse chr16 A3|16 11.34 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr4 D2.2|4 61.48 cM	mouse chr4 D2.2|4 61.48 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr11 B5|11 46.88 cM	mouse chr11 B5|11 46.88 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr3 G3|3 62.65 cM	mouse chr3 G3|3 62.65 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr10 C1|10 38.74 cM	mouse chr10 C1|10 38.74 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr16 C3.3|16 53.07 cM	mouse chr16 C3.3|16 53.07 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr12 D1|12 39.58 cM	mouse chr12 D1|12 39.58 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr16 A3|16 11.01 cM	mouse chr16 A3|16 11.01 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr13 B1|13 30.95 cM	mouse chr13 B1|13 30.95 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr13 C3|13 47.43 cM	mouse chr13 C3|13 47.43 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr16|16 C1.3-C2	mouse chr16|16 C1.3-C2	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr14 E2.2-E2.3|14 50.9 cM	mouse chr14 E2.2-E2.3|14 50.9 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr19 C1|19 24.87 cM	mouse chr19 C1|19 24.87 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr11 D|11 63.63 cM	mouse chr11 D|11 63.63 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr11 D|11 64.67 cM	mouse chr11 D|11 64.67 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr2 H2|2 83.87 cM	mouse chr2 H2|2 83.87 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5|5 E5-F	mouse chr5|5 E5-F	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr19 C1|19 29.09 cM	mouse chr19 C1|19 29.09 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr1|1 H5-H6	mouse chr1|1 H5-H6	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr8 D3|8 53.93 cM	mouse chr8 D3|8 53.93 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr14 C2-C3|14 28.01 cM	mouse chr14 C2-C3|14 28.01 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr2 B|2 20.64 cM	mouse chr2 B|2 20.64 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr2 A1|2 1.95 cM	mouse chr2 A1|2 1.95 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr11 B1.3|11 37.81 cM	mouse chr11 B1.3|11 37.81 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr1 C4|1 38.64 cM	mouse chr1 C4|1 38.64 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 G2|5 76.32 cM	mouse chr5 G2|5 76.32 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr19 C3|19 38.45 cM	mouse chr19 C3|19 38.45 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 E3|7 57.9 cM	mouse chr7 E3|7 57.9 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 B3|5 20.63 cM	mouse chr5 B3|5 20.63 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr11 A4|11 18.87 cM	mouse chr11 A4|11 18.87 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr1 H2.2|1 71.75 cM	mouse chr1 H2.2|1 71.75 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr1 G3|1 65.26 cM	mouse chr1 G3|1 65.26 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr4 A5|4 22.08 cM	mouse chr4 A5|4 22.08 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr18 B3|18 19.71 cM	mouse chr18 B3|18 19.71 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 B1|5 15.0 cM	mouse chr5 B1|5 15.0 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr17 E4|17 55.13 cM	mouse chr17 E4|17 55.13 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr2 A3|2 18.44 cM	mouse chr2 A3|2 18.44 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
