TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
mouse chr11 D|11 61.75 cM	mouse chr11 D|11 61.75 cM	1.00000000003026	3.02617578047146e-11	5	0	0	239	24173
mouse chr8 C2|8 41.02 cM	mouse chr8 C2|8 41.02 cM	1.00000000003026	3.02617578047146e-11	5	0	0	239	24173
mouse chr2 E5|2	mouse chr2 E5|2	1.00000000003026	3.02617578047146e-11	5	0	0	239	24173
mouse chr2 H3|2	mouse chr2 H3|2	1.00000000003026	3.02617578047146e-11	5	0	0	239	24173
mouse chr14 B|14 20.8 cM	mouse chr14 B|14 20.8 cM	1.00000000003026	3.02617578047146e-11	5	0	0	239	24173
mouse chr14|14 E4	mouse chr14|14 E4	1.00000000003039	3.03905851131876e-11	26	0	0	239	24173
mouse chr7 A1|7	mouse chr7 A1|7	1.00000000003039	3.03905851131876e-11	26	0	0	239	24173
mouse chr8|8 B1.1	mouse chr8|8 B1.1	1.00000000003039	3.03905851131876e-11	26	0	0	239	24173
mouse chr3|3 H2	mouse chr3|3 H2	1.00000000003039	3.03905851131876e-11	26	0	0	239	24173
mouse chrX|X A6	mouse chrX|X A6	1.00000000003039	3.03905851131876e-11	26	0	0	239	24173
mouse chr6|6 B2.3	mouse chr6|6 B2.3	1.00000000003118	3.11794231903203e-11	43	0	0	239	24173
mouse chr5|5 G3	mouse chr5|5 G3	1.00000000003118	3.11794231903203e-11	43	0	0	239	24173
mouse chr9|9 A2	mouse chr9|9 A2	1.00000000003118	3.11794231903203e-11	43	0	0	239	24173
mouse chr6|6 G1	mouse chr6|6 G1	1.00000000003118	3.11794231903203e-11	43	0	0	239	24173
mouse chr7|7 B1	mouse chr7|7 B1	1.00000000003196	3.19596928648313e-11	118	0	0	239	24173
mouse chr11 D|11	mouse chr11 D|11	1.0000000000322	3.22002490573498e-11	14	0	0	239	24173
mouse chr8|8 A3	mouse chr8|8 A3	1.0000000000322	3.22002490573498e-11	14	0	0	239	24173
mouse chr17 B1|17 19.16 cM	mouse chr17 B1|17 19.16 cM	1.0000000000322	3.22002490573498e-11	14	0	0	239	24173
mouse chr18|18 E4	mouse chr18|18 E4	1.0000000000322	3.22002490573498e-11	14	0	0	239	24173
mouse chr1|1 E3	mouse chr1|1 E3	1.0000000000322	3.22002490573498e-11	14	0	0	239	24173
mouse chrX|X B	mouse chrX|X B	1.0000000000322	3.22002490573498e-11	14	0	0	239	24173
mouse chr2|2 H2	mouse chr2|2 H2	1.0000000000322	3.22002490573498e-11	14	0	0	239	24173
mouse chr19|19 D3	mouse chr19|19 D3	1.0000000000322	3.22002490573498e-11	14	0	0	239	24173
mouse chr13|13 A3.2	mouse chr13|13 A3.2	1.0000000000322	3.22002490573498e-11	14	0	0	239	24173
mouse chr1 H3|1 79.54 cM	mouse chr1 H3|1 79.54 cM	1.0000000000322	3.22002490573498e-11	14	0	0	239	24173
mouse chr3 F2.1|3 40.74 cM	mouse chr3 F2.1|3 40.74 cM	1.0000000000322	3.22002490573498e-11	14	0	0	239	24173
mouse chr14 A1|14	mouse chr14 A1|14	1.0000000000322	3.22002490573498e-11	14	0	0	239	24173
mouse chr17 A3.3|17 12.53 cM	mouse chr17 A3.3|17 12.53 cM	1.0000000000322	3.22002490573498e-11	14	0	0	239	24173
mouse chr9|9 B	mouse chr9|9 B	1.00000000003245	3.24496769027841e-11	88	0	0	239	24173
mouse chr2|2 H4	mouse chr2|2 H4	1.00000000003247	3.24694296824901e-11	83	0	0	239	24173
mouse chr10|10 A3	mouse chr10|10 A3	1.00000000003313	3.31319394821533e-11	37	0	0	239	24173
mouse chr11|11 A4	mouse chr11|11 A4	1.00000000003313	3.31319394821533e-11	37	0	0	239	24173
mouse chr16|16 B1	mouse chr16|16 B1	1.00000000003313	3.31319394821533e-11	37	0	0	239	24173
mouse chr1|1 C4	mouse chr1|1 C4	1.00000000003313	3.31319394821533e-11	37	0	0	239	24173
mouse chr12|12 D1	mouse chr12|12 D1	1.00000000003373	3.37282951600344e-11	48	0	0	239	24173
mouse chr4|4 D2.1	mouse chr4|4 D2.1	1.00000000003373	3.37282951600344e-11	48	0	0	239	24173
mouse chr6|6 C3	mouse chr6|6 C3	1.00000000003479	3.47940438777161e-11	53	0	0	239	24173
mouse chr3|3 G3	mouse chr3|3 G3	1.00000000003479	3.47940438777161e-11	53	0	0	239	24173
mouse chr1|1 H4	mouse chr1|1 H4	1.00000000003557	3.55679510022635e-11	36	0	0	239	24173
mouse chrY|Y	mouse chrY|Y	1.00000000003557	3.55679510022635e-11	36	0	0	239	24173
mouse chr1|1 H5	mouse chr1|1 H5	1.00000000003557	3.55679510022635e-11	36	0	0	239	24173
mouse chr17|17 E4	mouse chr17|17 E4	1.00000000003557	3.55679510022635e-11	36	0	0	239	24173
mouse chr2 A1|2 8.22 cM	mouse chr2 A1|2 8.22 cM	1.00000000003557	3.55679510022635e-11	36	0	0	239	24173
mouse chr12|12 D2	mouse chr12|12 D2	1.00000000003557	3.55679510022635e-11	36	0	0	239	24173
mouse chr4|4 A5	mouse chr4|4 A5	1.00000000003656	3.65644295934997e-11	89	0	0	239	24173
mouse chr19	mouse chr19	1.00000000003741	3.74092962158103e-11	195	0	0	239	24173
mouse chr3 F1|3 39.01 cM	mouse chr3 F1|3 39.01 cM	1.00000000003776	3.77609685737808e-11	6	0	0	239	24173
mouse chr12|12 D3	mouse chr12|12 D3	1.00000000003776	3.77609685737808e-11	6	0	0	239	24173
mouse chr16 A1|16	mouse chr16 A1|16	1.00000000003776	3.77609685737808e-11	6	0	0	239	24173
mouse chr16|16 A2	mouse chr16|16 A2	1.00000000003776	3.77609685737808e-11	6	0	0	239	24173
mouse chr14 B|14	mouse chr14 B|14	1.00000000003776	3.77609685737808e-11	6	0	0	239	24173
mouse chr4 E2|4 87.66 cM	mouse chr4 E2|4 87.66 cM	1.00000000003776	3.77609685737808e-11	6	0	0	239	24173
mouse chr19|19 D1	mouse chr19|19 D1	1.00000000003776	3.77609685737808e-11	6	0	0	239	24173
mouse chrX F4|X 73.95 cM	mouse chrX F4|X 73.95 cM	1.00000000003776	3.77609685737808e-11	6	0	0	239	24173
mouse chr3 F3|3	mouse chr3 F3|3	1.00000000003776	3.77609685737808e-11	6	0	0	239	24173
mouse chrX C3|X	mouse chrX C3|X	1.00000000003776	3.77609685737808e-11	6	0	0	239	24173
mouse chr5|5 G1.1	mouse chr5|5 G1.1	1.00000000003776	3.77609685737808e-11	6	0	0	239	24173
mouse chr5 B1|5	mouse chr5 B1|5	1.00000000003776	3.77609685737808e-11	6	0	0	239	24173
mouse chr18 E1|18	mouse chr18 E1|18	1.00000000003776	3.77609685737808e-11	6	0	0	239	24173
mouse chr8 C3|8	mouse chr8 C3|8	1.00000000003776	3.77609685737808e-11	6	0	0	239	24173
mouse chr6 B1|6	mouse chr6 B1|6	1.00000000003776	3.77609685737808e-11	6	0	0	239	24173
mouse chr4 D2.2|4 63.26 cM	mouse chr4 D2.2|4 63.26 cM	1.00000000003776	3.77609685737808e-11	6	0	0	239	24173
mouse chr13 A5|13	mouse chr13 A5|13	1.00000000003776	3.77609685737808e-11	6	0	0	239	24173
mouse chr11 E1|11	mouse chr11 E1|11	1.00000000003776	3.77609685737808e-11	6	0	0	239	24173
mouse chr11 B3|11 40.59 cM	mouse chr11 B3|11 40.59 cM	1.00000000003776	3.77609685737808e-11	6	0	0	239	24173
mouse chr11 C|11	mouse chr11 C|11	1.00000000003776	3.77609685737808e-11	6	0	0	239	24173
mouse chr12|12 B1	mouse chr12|12 B1	1.00000000003776	3.77609685737808e-11	6	0	0	239	24173
mouse chr5|5 G1.2	mouse chr5|5 G1.2	1.00000000003776	3.77609685737808e-11	6	0	0	239	24173
mouse chr8 A4|8 23.89 cM	mouse chr8 A4|8 23.89 cM	1.00000000003776	3.77609685737808e-11	6	0	0	239	24173
mouse chr10|10 B5.1	mouse chr10|10 B5.1	1.00000000003776	3.77609685737808e-11	6	0	0	239	24173
mouse chr15|15 C	mouse chr15|15 C	1.00000000003776	3.77609685737808e-11	6	0	0	239	24173
mouse chr4|4 A2	mouse chr4|4 A2	1.00000000003776	3.77609685737808e-11	6	0	0	239	24173
mouse chr6 F3|6	mouse chr6 F3|6	1.00000000003776	3.77609685737808e-11	6	0	0	239	24173
mouse chr2 H1|2	mouse chr2 H1|2	1.00000000003776	3.77609685737808e-11	6	0	0	239	24173
mouse chr4 D1|4	mouse chr4 D1|4	1.00000000003776	3.77609685737808e-11	6	0	0	239	24173
mouse chr14 D1|14 34.36 cM	mouse chr14 D1|14 34.36 cM	1.00000000003776	3.77609685737808e-11	6	0	0	239	24173
mouse chr8 B3.3|8	mouse chr8 B3.3|8	1.00000000003776	3.77609685737808e-11	6	0	0	239	24173
mouse chr17 A3.2|17 11.4 cM	mouse chr17 A3.2|17 11.4 cM	1.00000000003776	3.77609685737808e-11	6	0	0	239	24173
mouse chr5 E3|5	mouse chr5 E3|5	1.00000000003776	3.77609685737808e-11	6	0	0	239	24173
mouse chr5 E1|5 44.78 cM	mouse chr5 E1|5 44.78 cM	1.00000000003776	3.77609685737808e-11	6	0	0	239	24173
mouse chr9|9 E1	mouse chr9|9 E1	1.00000000003833	3.83310315343309e-11	19	0	0	239	24173
mouse chr17|17 E1.1	mouse chr17|17 E1.1	1.00000000003833	3.83310315343309e-11	19	0	0	239	24173
mouse chr17|17 E1.3	mouse chr17|17 E1.3	1.00000000003833	3.83310315343309e-11	19	0	0	239	24173
mouse chr2|2 C1.3	mouse chr2|2 C1.3	1.00000000003833	3.83310315343309e-11	19	0	0	239	24173
mouse chr16|16 C1.1	mouse chr16|16 C1.1	1.00000000003833	3.83310315343309e-11	19	0	0	239	24173
mouse chr6 C3|6 35.94 cM	mouse chr6 C3|6 35.94 cM	1.00000000003833	3.83310315343309e-11	19	0	0	239	24173
mouse chr1|1 H2.3	mouse chr1|1 H2.3	1.00000000003833	3.83310315343309e-11	19	0	0	239	24173
mouse chr17 B1|17	mouse chr17 B1|17	1.00000000003833	3.83310315343309e-11	19	0	0	239	24173
mouse chr10|10 B2	mouse chr10|10 B2	1.00000000003833	3.83310315343309e-11	19	0	0	239	24173
mouse chr11|11 E1	mouse chr11|11 E1	1.00000000003897	3.8971766613602e-11	77	0	0	239	24173
mouse chr1|1 B	mouse chr1|1 B	1.00000000003897	3.8971766613602e-11	77	0	0	239	24173
mouse chr6|6 B2.1	mouse chr6|6 B2.1	1.00000000003957	3.95670261548392e-11	44	0	0	239	24173
mouse chr14|14 D2	mouse chr14|14 D2	1.00000000004203	4.20343756082337e-11	33	0	0	239	24173
mouse chr7 A3|7	mouse chr7 A3|7	1.00000000004203	4.20343756082337e-11	33	0	0	239	24173
mouse chr9|9 E3.1	mouse chr9|9 E3.1	1.00000000004203	4.20343756082337e-11	33	0	0	239	24173
mouse chr1|1 G3	mouse chr1|1 G3	1.00000000004203	4.20343756082337e-11	33	0	0	239	24173
mouse chr5|5 E5	mouse chr5|5 E5	1.00000000004203	4.20343756082337e-11	33	0	0	239	24173
mouse chr6|6 G3	mouse chr6|6 G3	1.00000000004203	4.20343756082337e-11	33	0	0	239	24173
mouse chr-	mouse chr-	1.00000000004232	4.23242894634406e-11	21	0	0	239	24173
mouse chrX|X F2	mouse chrX|X F2	1.00000000004232	4.23242894634406e-11	21	0	0	239	24173
mouse chrX A1.1|X	mouse chrX A1.1|X	1.00000000004232	4.23242894634406e-11	21	0	0	239	24173
mouse chr4|4 C3	mouse chr4|4 C3	1.00000000004232	4.23242894634406e-11	21	0	0	239	24173
mouse chr11|11 B4	mouse chr11|11 B4	1.0000000000427	4.27034755155234e-11	61	0	0	239	24173
mouse chr16|16 C3.3	mouse chr16|16 C3.3	1.0000000000427	4.27034755155234e-11	61	0	0	239	24173
mouse chr4|4 D1	mouse chr4|4 D1	1.0000000000427	4.27034755155234e-11	61	0	0	239	24173
mouse chr2|2 E3	mouse chr2|2 E3	1.0000000000427	4.27034755155234e-11	61	0	0	239	24173
mouse chr5|5 B3	mouse chr5|5 B3	1.0000000000427	4.27034755155234e-11	61	0	0	239	24173
mouse chr5|5 E2	mouse chr5|5 E2	1.00000000004459	4.459373281097e-11	23	0	0	239	24173
mouse chr11 B5|11 46.74 cM	mouse chr11 B5|11 46.74 cM	1.00000000004459	4.459373281097e-11	23	0	0	239	24173
mouse chr15|15 F3	mouse chr15|15 F3	1.00000000004459	4.459373281097e-11	23	0	0	239	24173
mouse chr9|9 F4	mouse chr9|9 F4	1.00000000004527	4.52668179315676e-11	47	0	0	239	24173
mouse chr12 F1|12	mouse chr12 F1|12	1.00000000004527	4.52668179315676e-11	47	0	0	239	24173
mouse chr14|14 C1	mouse chr14|14 C1	1.00000000004659	4.65905169886977e-11	101	0	0	239	24173
mouse chr15|15 E3	mouse chr15|15 E3	1.00000000004661	4.66104626674374e-11	62	0	0	239	24173
mouse chrX|X A4	mouse chrX|X A4	1.00000000004768	4.7684556682945e-11	11	0	0	239	24173
mouse chrX A5|X	mouse chrX A5|X	1.00000000004768	4.7684556682945e-11	11	0	0	239	24173
mouse chr1|1 C1.2	mouse chr1|1 C1.2	1.00000000004768	4.7684556682945e-11	11	0	0	239	24173
mouse chr10 D1|10	mouse chr10 D1|10	1.00000000004768	4.7684556682945e-11	11	0	0	239	24173
mouse chrX|X C1	mouse chrX|X C1	1.00000000004768	4.7684556682945e-11	11	0	0	239	24173
mouse chr12|12 A1.3	mouse chr12|12 A1.3	1.00000000004768	4.7684556682945e-11	11	0	0	239	24173
mouse chr19 A|19 4.34 cM	mouse chr19 A|19 4.34 cM	1.00000000004768	4.7684556682945e-11	11	0	0	239	24173
mouse chr19 A|19	mouse chr19 A|19	1.00000000004768	4.7684556682945e-11	11	0	0	239	24173
mouse chr3 F1|3	mouse chr3 F1|3	1.00000000004768	4.7684556682945e-11	11	0	0	239	24173
mouse chr6|6 A2	mouse chr6|6 A2	1.00000000004768	4.7684556682945e-11	11	0	0	239	24173
mouse chrY	mouse chrY	1.00000000004768	4.7684556682945e-11	11	0	0	239	24173
mouse chrX|X A7.1	mouse chrX|X A7.1	1.00000000004768	4.7684556682945e-11	11	0	0	239	24173
mouse chrX|X A2	mouse chrX|X A2	1.00000000004768	4.7684556682945e-11	11	0	0	239	24173
mouse chr8|8 B2	mouse chr8|8 B2	1.00000000004768	4.7684556682945e-11	11	0	0	239	24173
mouse chrY A1|Y	mouse chrY A1|Y	1.00000000004768	4.7684556682945e-11	11	0	0	239	24173
mouse chr1|1 A1	mouse chr1|1 A1	1.00000000004768	4.7684556682945e-11	11	0	0	239	24173
mouse chr7|7 C	mouse chr7|7 C	1.00000000004794	4.79427944407855e-11	39	0	0	239	24173
mouse chr1|1 C1.1	mouse chr1|1 C1.1	1.00000000004839	4.83920937989965e-11	32	0	0	239	24173
mouse chr16|16 B5	mouse chr16|16 B5	1.00000000004839	4.83920937989965e-11	32	0	0	239	24173
mouse chr11|11 B1.2	mouse chr11|11 B1.2	1.00000000004839	4.83920937989965e-11	32	0	0	239	24173
mouse chr16|16 B2	mouse chr16|16 B2	1.00000000004839	4.83920937989965e-11	32	0	0	239	24173
mouse chr9|9 A4	mouse chr9|9 A4	1.0000000000497	4.97020766653691e-11	81	0	0	239	24173
mouse chr11|11 A1	mouse chr11|11 A1	1.0000000000497	4.97020766653691e-11	81	0	0	239	24173
mouse chr9 B|9	mouse chr9 B|9	1.00000000005065	5.06522017984598e-11	7	0	0	239	24173
mouse chr1|1 F	mouse chr1|1 F	1.00000000005065	5.06522017984598e-11	7	0	0	239	24173
mouse chr6 C3|6	mouse chr6 C3|6	1.00000000005065	5.06522017984598e-11	7	0	0	239	24173
mouse chr13 B1|13 30.06 cM	mouse chr13 B1|13 30.06 cM	1.00000000005065	5.06522017984598e-11	7	0	0	239	24173
mouse chr1 E4|1 56.89 cM	mouse chr1 E4|1 56.89 cM	1.00000000005065	5.06522017984598e-11	7	0	0	239	24173
mouse chr14 D3|14	mouse chr14 D3|14	1.00000000005065	5.06522017984598e-11	7	0	0	239	24173
mouse chr8 B3.3|8 34.43 cM	mouse chr8 B3.3|8 34.43 cM	1.00000000005065	5.06522017984598e-11	7	0	0	239	24173
mouse chr7 F5|7	mouse chr7 F5|7	1.00000000005065	5.06522017984598e-11	7	0	0	239	24173
mouse chr8 A2|8 11.42 cM	mouse chr8 A2|8 11.42 cM	1.00000000005065	5.06522017984598e-11	7	0	0	239	24173
mouse chr11|11 A3.1	mouse chr11|11 A3.1	1.00000000005065	5.06522017984598e-11	7	0	0	239	24173
mouse chr2 E5|2 60.37 cM	mouse chr2 E5|2 60.37 cM	1.00000000005065	5.06522017984598e-11	7	0	0	239	24173
mouse chr5 G2|5	mouse chr5 G2|5	1.00000000005065	5.06522017984598e-11	7	0	0	239	24173
mouse chr5 A1|5	mouse chr5 A1|5	1.00000000005065	5.06522017984598e-11	7	0	0	239	24173
mouse chr5|5 A2	mouse chr5|5 A2	1.00000000005065	5.06522017984598e-11	7	0	0	239	24173
mouse chr3|3 A2	mouse chr3|3 A2	1.00000000005065	5.06522017984598e-11	7	0	0	239	24173
mouse chr6 B3|6	mouse chr6 B3|6	1.00000000005065	5.06522017984598e-11	7	0	0	239	24173
mouse chr2 G3|2	mouse chr2 G3|2	1.00000000005065	5.06522017984598e-11	7	0	0	239	24173
mouse chr7 B1|7	mouse chr7 B1|7	1.00000000005065	5.06522017984598e-11	7	0	0	239	24173
mouse chr15 F3|15	mouse chr15 F3|15	1.00000000005065	5.06522017984598e-11	7	0	0	239	24173
mouse chr8 A1.1|8 5.73 cM	mouse chr8 A1.1|8 5.73 cM	1.00000000005065	5.06522017984598e-11	7	0	0	239	24173
mouse chr13 B3|13	mouse chr13 B3|13	1.00000000005065	5.06522017984598e-11	7	0	0	239	24173
mouse chrX A7.3|X	mouse chrX A7.3|X	1.00000000005065	5.06522017984598e-11	7	0	0	239	24173
mouse chr3 F2.3|3 46.83 cM	mouse chr3 F2.3|3 46.83 cM	1.00000000005065	5.06522017984598e-11	7	0	0	239	24173
mouse chr9 F2|9 60.79 cM	mouse chr9 F2|9 60.79 cM	1.00000000005065	5.06522017984598e-11	7	0	0	239	24173
mouse chrX F3|X	mouse chrX F3|X	1.00000000005065	5.06522017984598e-11	7	0	0	239	24173
mouse chr8|8 D1	mouse chr8|8 D1	1.00000000005065	5.06522017984598e-11	7	0	0	239	24173
mouse chr13 D2.3|13	mouse chr13 D2.3|13	1.00000000005065	5.06522017984598e-11	7	0	0	239	24173
mouse chr13|13 A5	mouse chr13|13 A5	1.00000000005244	5.24420173845576e-11	49	0	0	239	24173
mouse chr2|2 C3	mouse chr2|2 C3	1.00000000005244	5.24420173845576e-11	49	0	0	239	24173
mouse chr14|14 D3	mouse chr14|14 D3	1.00000000005244	5.24420173845576e-11	49	0	0	239	24173
mouse chr1|1 H2.1	mouse chr1|1 H2.1	1.0000000000529	5.28977858636174e-11	30	0	0	239	24173
mouse chr2|2 B	mouse chr2|2 B	1.00000000005326	5.32617164171653e-11	165	0	0	239	24173
mouse chr19|19 C3	mouse chr19|19 C3	1.00000000005571	5.57097786550991e-11	107	0	0	239	24173
mouse chr9|9 F1	mouse chr9|9 F1	1.00000000005931	5.93121701818897e-11	76	0	0	239	24173
mouse chr8	mouse chr8	1.00000000006275	6.27467015360438e-11	334	0	0	239	24173
mouse chr6|6 F1	mouse chr6|6 F1	1.00000000006421	6.42089939512374e-11	38	0	0	239	24173
mouse chr11 A3.2|11 14.1 cM	mouse chr11 A3.2|11 14.1 cM	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr7 D2|7	mouse chr7 D2|7	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr6 B2.3|6 22.94 cM	mouse chr6 B2.3|6 22.94 cM	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr1 C2|1 32.74 cM	mouse chr1 C2|1 32.74 cM	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr15 E2|15	mouse chr15 E2|15	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr17|17 E1.2	mouse chr17|17 E1.2	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr5 F|5 60.65 cM	mouse chr5 F|5 60.65 cM	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr4 A2|4	mouse chr4 A2|4	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr6 B2.1|6	mouse chr6 B2.1|6	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr2 C3|2	mouse chr2 C3|2	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr2 F2|2 64.15 cM	mouse chr2 F2|2 64.15 cM	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr1 H1|1	mouse chr1 H1|1	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr1 E4|1 58.02 cM	mouse chr1 E4|1 58.02 cM	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr7 C|7 34.29 cM	mouse chr7 C|7 34.29 cM	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chrX E1|X	mouse chrX E1|X	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr5 C3.1|5 32.8 cM	mouse chr5 C3.1|5 32.8 cM	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr18 E4|18 57.53 cM	mouse chr18 E4|18 57.53 cM	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr5 B1|5 17.27 cM	mouse chr5 B1|5 17.27 cM	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr18 E2|18 50.7 cM	mouse chr18 E2|18 50.7 cM	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr19 A|19 5.76 cM	mouse chr19 A|19 5.76 cM	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr2 H1|2 76.83 cM	mouse chr2 H1|2 76.83 cM	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr3 A1|3 2.15 cM	mouse chr3 A1|3 2.15 cM	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr1 H3|1 79.35 cM	mouse chr1 H3|1 79.35 cM	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr11 A4|11 18.86 cM	mouse chr11 A4|11 18.86 cM	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr11 B1.3|11 31.97 cM	mouse chr11 B1.3|11 31.97 cM	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr12 F1|12 59.46 cM	mouse chr12 F1|12 59.46 cM	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr8 B3.3|8 33.88 cM	mouse chr8 B3.3|8 33.88 cM	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr11 D|11 59.08 cM	mouse chr11 D|11 59.08 cM	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr7 B5|7 34.04 cM	mouse chr7 B5|7 34.04 cM	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chrX A7.3|X 37.38 cM	mouse chrX A7.3|X 37.38 cM	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr1 C3|1 38.53 cM	mouse chr1 C3|1 38.53 cM	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr14 A3|14 15.06 cM	mouse chr14 A3|14 15.06 cM	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr17 A3.3|17 12.09 cM	mouse chr17 A3.3|17 12.09 cM	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr14 B|14 20.81 cM	mouse chr14 B|14 20.81 cM	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr1 C4|1 39.16 cM	mouse chr1 C4|1 39.16 cM	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr8 A2|8 14.17 cM	mouse chr8 A2|8 14.17 cM	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr9 A4|9 20.67 cM	mouse chr9 A4|9 20.67 cM	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr1 B|1 13.22 cM	mouse chr1 B|1 13.22 cM	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr16 B3|16	mouse chr16 B3|16	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr1 E2.1|1	mouse chr1 E2.1|1	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr6 B2.3|6 23.82 cM	mouse chr6 B2.3|6 23.82 cM	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr8 B3.1|8 33.15 cM	mouse chr8 B3.1|8 33.15 cM	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr3 G1|3 50.17 cM	mouse chr3 G1|3 50.17 cM	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chrX A7.3|X 37.94 cM	mouse chrX A7.3|X 37.94 cM	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr1 C5|1 43.94 cM	mouse chr1 C5|1 43.94 cM	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr9 B|9 30.89 cM	mouse chr9 B|9 30.89 cM	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr9 D|9	mouse chr9 D|9	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr8 E2|8 72.81 cM	mouse chr8 E2|8 72.81 cM	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr3 G1|3	mouse chr3 G1|3	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr16 A3|16 11.63 cM	mouse chr16 A3|16 11.63 cM	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr1 H2.1|1 70.29 cM	mouse chr1 H2.1|1 70.29 cM	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr16 C3.3|16 46.92 cM	mouse chr16 C3.3|16 46.92 cM	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chrX D|X 45.97 cM	mouse chrX D|X 45.97 cM	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr7 F2|7 63.88 cM	mouse chr7 F2|7 63.88 cM	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr11 59.01 cM|11 D	mouse chr11 59.01 cM|11 D	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr7 F5|7 88.85 cM	mouse chr7 F5|7 88.85 cM	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr13 B2|13 32.67 cM	mouse chr13 B2|13 32.67 cM	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr13 D2.2|13	mouse chr13 D2.2|13	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr7 B1|7 19.26 cM	mouse chr7 B1|7 19.26 cM	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr6 G1|6 66.72 cM	mouse chr6 G1|6 66.72 cM	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr1 F|1 62.54 cM	mouse chr1 F|1 62.54 cM	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr17 A1|17 8.72 cM	mouse chr17 A1|17 8.72 cM	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
mouse chr11 A4|11	mouse chr11 A4|11	1.00000000006431	6.43100215550092e-11	2	0	0	239	24173
